20240825T101100,i,71.6,50,c,    ,  ,o,86.0,  ,h,95.0,60
20240825T101200,i,    ,  ,c,    ,  ,o,86.0,  ,h,96.8,59
20240825T101300,i,    ,  ,c,    ,  ,o,86.0,  ,h,95.0,57
20240825T101400,i,71.6,50,c,    ,  ,o,84.2,  ,h,95.0,58
20240825T101500,i,71.6,50,c,    ,  ,o,86.0,  ,h,95.0,60
20240825T101600,i,71.6,50,c,    ,  ,o,86.0,  ,h,96.8,61
20240825T101700,i,    ,  ,c,69.8,55,o,87.8,  ,h,96.8,60
20240825T101800,i,    ,  ,c,    ,  ,o,87.8,  ,h,96.8,60
20240825T101900,i,71.6,50,c,    ,  ,o,86.0,  ,h,96.8,60
20240825T102000,i,71.6,50,c,    ,  ,o,86.0,  ,h,96.8,60
20240825T102100,i,    ,  ,c,    ,  ,o,86.0,  ,h,96.8,61
20240825T102200,i,71.6,50,c,    ,  ,o,86.0,  ,h,96.8,60
20240825T102300,i,71.6,50,c,69.8,55,o,86.0,  ,h,96.8,57
20240825T102400,i,71.6,50,c,    ,  ,o,86.0,  ,h,96.8,58
20240825T102500,i,71.6,50,c,    ,  ,o,86.0,  ,h,96.8,57
20240825T102600,i,    ,  ,c,    ,  ,o,86.0,  ,h,96.8,57
20240825T102700,i,71.6,50,c,    ,  ,o,86.0,  ,h,95.0,57
20240825T102800,i,    ,  ,c,    ,  ,o,86.0,  ,h,96.8,59
20240825T102900,i,71.6,50,c,    ,  ,o,87.8,  ,h,96.8,57
20240825T103000,i,71.6,50,c,    ,  ,o,87.8,  ,h,96.8,58
20240825T103100,i,71.6,50,c,69.8,55,o,87.8,  ,h,96.8,60
20240825T103200,i,71.6,50,c,    ,  ,o,87.8,  ,h,96.8,57
20240825T103300,i,    ,  ,c,    ,  ,o,87.8,  ,h,96.8,58
20240825T103400,i,71.6,50,c,    ,  ,o,86.0,  ,h,96.8,56
20240825T103500,i,    ,  ,c,69.8,55,o,86.0,  ,h,96.8,57
20240825T103600,i,71.6,50,c,    ,  ,o,87.8,  ,h,96.8,55
20240825T103700,i,71.6,50,c,    ,  ,o,87.8,  ,h,96.8,57
20240825T103800,i,73.4,50,c,    ,  ,o,86.0,  ,h,96.8,54
20240825T103900,i,71.6,50,c,    ,  ,o,86.0,  ,h,96.8,54
20240825T104000,i,71.6,50,c,    ,  ,o,86.0,  ,h,96.8,54
20240825T104100,i,73.4,50,c,69.8,55,o,86.0,  ,h,96.8,54
20240825T104200,i,71.6,50,c,    ,  ,o,86.0,  ,h,96.8,57
